ASM,Region,Input Date,Distributor,Stock Date,Category,Prod ID,Stock,Week,Month,Month (Name),Max Mapping
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - PURWOKERTO,14-Mar-2025,G2G,G2G-31,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - PURWOKERTO,14-Mar-2025,G2G,G2G-47,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-34,3947,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-43,4819,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-04,1435,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-05,9050,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-26,697,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-41,1088,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-07,8458,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-29,16811,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-35,1168,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-38,3043,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-40,4309,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-18,275,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-36,700,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-37,930,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-27,1640,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-31,3823,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-47,393,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-34,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-43,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-04,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-05,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-26,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-41,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-07,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-29,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-35,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-38,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-40,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-18,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-36,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-37,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-27,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-31,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SEMARANG,14-Mar-2025,G2G,G2G-47,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-34,8571,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-43,15856,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-04,2310,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-05,6367,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-26,1670,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-41,2002,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-07,10190,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-29,16071,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-35,3874,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-38,4591,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-40,4565,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-18,717,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-36,956,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-37,1077,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-27,3575,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-31,3666,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-47,423,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-34,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-43,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-04,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-05,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-26,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-41,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-07,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-29,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-35,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-38,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-40,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-18,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-36,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-37,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-27,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-31,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - SOLO,14-Mar-2025,G2G,G2G-47,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-34,1242,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-43,3683,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-04,2738,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-05,6958,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-26,795,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-41,828,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-07,8353,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-29,5408,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-35,2005,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-38,1469,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-40,2705,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-17,72,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-18,597,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-36,1087,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-37,1476,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-27,2575,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-31,2164,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-47,211,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-34,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-43,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-04,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-05,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-26,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-41,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-07,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-29,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-35,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-38,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-40,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-18,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-36,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-37,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-27,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-31,0,11,3,March,
Sona Gusti,East Java,14-Mar-2025,PT Karya Ananda Sukses - Surabaya,14-Mar-2025,G2G,G2G-47,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-34,1954,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-43,1531,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-04,1259,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-05,3187,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-26,570,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-41,603,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-07,3415,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-29,5205,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-35,705,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-38,1759,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-40,2006,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-18,59,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-36,350,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-37,633,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-27,1288,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-31,1474,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-47,341,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-34,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-43,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-01,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-04,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-05,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-26,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-41,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-07,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-29,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-35,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-38,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-40,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-03,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-17,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-18,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-36,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-37,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-22,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-09,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-27,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-31,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - TEGAL,14-Mar-2025,G2G,G2G-47,0,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - YOGYAKARTA,14-Mar-2025,G2G,G2G-34,3239,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - YOGYAKARTA,14-Mar-2025,G2G,G2G-43,3129,11,3,March,
Muhammad Fahri Akbar,Central Java,14-Mar-2025,PT KARYA ANANDA SUKSES - YOGYAKARTA,14-Mar-2025,G2G,G2G-01,0,11,3,March,
